UTC,bct_wdt_2sec_cnt,bct_reset_armed,bct_wdt_stat,bct_wdt_en,bct_table_select,bct_boot_relay,bct_l0_acpt_cnt,bct_l0_rjct_cnt,bct_hw_sec_cnt,bct_time_tag,bct_pld_tlm_ack_cnt,bct_pld_cmd_cnt,bct_pld_tlm_to_cnt,bct_pld_tlm_nak_cnt,bct_spare_end,bct_cmd_status,bct_realtime_cmd_accept_count,bct_realtime_cmd_reject_count,bct_stored_cmd_accept_count,bct_stored_cmd_reject_count,bct_macros_executing_pack_bit8,bct_macros_executing_pack1,bct_macros_executing_pack_bit7,bct_macros_executing_pack_bit6,bct_macros_executing_pack_bit5,bct_macros_executing_pack_bit4,bct_macros_executing_pack_bit3,bct_macros_executing_pack_bit2,bct_macros_executing_pack_bit1,bct_macros_executing_pack2,bct_macros_executing_pack_bit16,bct_macros_executing_pack_bit15,bct_macros_executing_pack_bit14,bct_macros_executing_pack_bit13,bct_macros_executing_pack_bit12,bct_macros_executing_pack_bit11,bct_macros_executing_pack_bit10,bct_macros_executing_pack_bit9,bct_scrub_status_overall,bct_scrub_count,bct_image_booted,bct_image_auto_failover,bct_tai_seconds,bct_time_valid,bct_position_wrt_eci1,bct_position_wrt_eci2,bct_position_wrt_eci3,bct_velocity_wrt_eci1,bct_velocity_wrt_eci2,bct_velocity_wrt_eci3,bct_nadir_vector_body1,bct_nadir_vector_body2,bct_nadir_vector_body3,bct_sun_vector_body1,bct_sun_vector_body2,bct_sun_vector_body3,bct_sun_position_wrt_eci1,bct_sun_position_wrt_eci2,bct_sun_position_wrt_eci3,bct_moon_position_wrt_eci1,bct_moon_position_wrt_eci2,bct_moon_position_wrt_eci3,bct_refs_valid,bct_esm_valid,bct_run_low_rate_task,bct_q_body_wrt_eci1,bct_q_body_wrt_eci2,bct_q_body_wrt_eci3,bct_q_body_wrt_eci4,bct_body_rate1,bct_body_rate1_dps,bct_body_rate1_rpm,bct_body_rate2,bct_body_rate2_dps,bct_body_rate2_rpm,bct_body_rate3,bct_body_rate3_dps,bct_body_rate3_rpm,bct_bad_att_timer,bct_bad_rate_timer,bct_reinit_count,bct_attitude_valid,bct_meas_att_valid,bct_meas_rate_valid,bct_tracker_used,bct_hr_cycle_safe_mode,bct_rotisserie_rate,bct_rotisserie_rate_dps,bct_rotisserie_rate_rpm,bct_adcs_mode,bct_safe_mode_reason,bct_recommend_sun_point,bct_filtered_speed_rpm1,bct_filtered_speed_rpm2,bct_filtered_speed_rpm3,bct_operating_mode1,bct_operating_mode2,bct_operating_mode3,bct_operating_mode,bct_star_id_step,bct_att_status,bct_det_timeout_count,bct_num_attitude_stars,bct_position_error1,bct_position_error2,bct_position_error3,bct_eigen_error,bct_time_into_search,bct_wait_timer,bct_sun_point_angle_error,bct_sun_point_state,bct_momentum_vector_body1,bct_momentum_vector_body2,bct_momentum_vector_body3,bct_total_momentum_mag,bct_duty_cycle1,bct_duty_cycle2,bct_duty_cycle3,bct_torque_rod_mode1,bct_torque_rod_mode2,bct_torque_rod_mode3,bct_mag_source_used,bct_momentum_vector_valid,bct_sun_vector_status,bct_css_invalid_count,bct_sun_sensor_used,bct_mag_vector_body1,bct_mag_vector_body2,bct_mag_vector_body3,bct_mag_invalid_count,bct_mag_vector_valid,bct_mag_sensor_used,bct_imu_invalid_count,bct_new_packet_count,bct_imu_vector_valid,bct_hr_run_count,bct_hr_exec_time_ms1,bct_hr_exec_time_ms2,bct_hr_exec_time_ms3,bct_hr_exec_time_ms4,bct_hr_exec_time_ms5,bct_payload_sec_since_last_tlm,bct_payload_tlm_rx_count,bct_payload_tlm_ack_count,bct_payload_tlm_nak_count,bct_voltage_12p0,bct_voltage_8p0,bct_voltage_5p0,bct_voltage_3p3,bct_det_temp,bct_det2_temp,bct_box1_temp,bct_imu_temp,bct_motor1_temp,bct_motor2_temp,bct_motor3_temp,bct_bus_voltage,bct_battery_voltage,bct_battery_current,bct_battery1_temp,bct_battery2_temp,bct_user_analog1,bct_user_analog2,bct_cycles_since_crc_data,bct_gps_lock_count,bct_gps_valid,bct_gps_enable,bct_latched_resp_fire_pack1,bct_latched_resp_fire_pack_bit8,bct_latched_resp_fire_pack_bit7,bct_latched_resp_fire_pack_bit6,bct_latched_resp_fire_pack_bit5,bct_latched_resp_fire_pack_bit4,bct_latched_resp_fire_pack_bit3,bct_latched_resp_fire_pack_bit2,bct_latched_resp_fire_pack_bit1,bct_latched_resp_fire_pack2,bct_latched_resp_fire_pack_bit16,bct_latched_resp_fire_pack_bit15,bct_latched_resp_fire_pack_bit14,bct_latched_resp_fire_pack_bit13,bct_latched_resp_fire_pack_bit12,bct_latched_resp_fire_pack_bit11,bct_latched_resp_fire_pack_bit10,bct_latched_resp_fire_pack_bit9,bct_sd_minute_cur,bct_sd_percent_used_total,bct_sd_percent_used_fsw,bct_sd_percent_used_soh,bct_sd_percent_used_line,bct_sd_percent_used_tbl,bct_sd_percent_used_pay,bct_sdr_tx_frames,bct_sdr_rx_frames,bct_sdr_tx,bct_sdr_tx_power,bct_sdr_rx_lock,bct_sdr_rx_power,bct_sdr_rx_freq_offset,bct_sdr_temp,bct_sdr_comm_error,bct_sq_channel,bct_sq_trap_count,bct_sq_temp,bct_aid_status1,bct_aid_status_bit8,bct_aid_status_bit7,bct_aid_status_bit6,bct_aid_status_bit5,bct_aid_status_bit4,bct_aid_status_bit3,bct_aid_status_bit2,bct_aid_status_bit1,bct_aid_status2,bct_aid_status_bit16,bct_aid_status_bit15,bct_aid_status_bit14,bct_aid_status_bit13,bct_aid_status_bit12,bct_aid_status_bit11,bct_aid_status_bit10,bct_aid_status_bit9,bct_star_id_status,bct_io24_out_,bct_io23_out_,bct_io22_out_rel2_en,bct_io21_out_,bct_io20_out_pld_htr_vbus,bct_io19_out_pld_htr_vbus,bct_io18_out_rel1_en,bct_io17_in_boot_red,bct_io16_in_bat_chg_stat,bct_io15_out_det2,bct_io14_out_12v_mode,bct_io13_in_,bct_io12_out_12v_en,bct_io11_in_sep_mon,bct_io10_out_pld_rst_req,bct_io9_out_pld_vbus
2018/344-17:43:11,128,1,1,0,0,0,0,0,113,421781962,0,54,0,0,0,0,35,0,199,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,51,0,0,597779028.2,1,-3285.433016,-5204.0061,3245.118458,-2.85026053,-2.32727842,-6.616721695,-0.754239981,0.296759993,0.585759985,-0.0153,0.0019,-0.99989997,-29731619.2,-132384974.8,-57388666.51,181868.4261,-330558.7167,-143204.0186,1,1,0,-0.431340079,-0.345183565,-0.650814958,0.520801203,-1.25E-05,-0.000715338,-0.000119223,4.19E-05,0.002398688,0.000399781,2.83E-05,0.001622616,0.000270436,0,0,20,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-197.2000049,-368.4000092,-515.6000129,1,1,1,2,2,2,7,0,-3.73E-06,2.97E-06,1.62E-05,1.69E-05,0,109,0.884999941,7,-0.0004,0.0008,0.001,0.0015,23,57,19,3,3,3,5,1,0,0,3,-1.47E-05,5.92E-06,3.24E-05,0,1,3,0,50,1,920710,8,8,8,8,8,184159,0,0,0,11.9,7.9,5,3.330000222,-1.60000002,-0.80000001,-9.749999805,-0.259999995,-7.364999853,-6.324999873,-7.809999844,19.035,12.23200061,-0.684000034,10.89999978,10.39499979,-4.521000181,-10.30450041,3,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54216,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-17:44:11,128,1,1,0,0,0,0,0,173,1556604249,0,114,0,0,0,0,36,0,199,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,51,0,0,597779088.2,1,-3449.330568,-5332.461373,2841.468238,-2.611038205,-1.9530229,-6.83350794,-0.709799982,0.315719992,0.629719984,-0.0115,0,-0.99989997,-29729838.84,-132385299.3,-57388807.23,181920.9679,-330533.5189,-143198.8778,1,1,0,-0.43133793,-0.345194163,-0.650806419,0.520806629,0.000105665,0.006054159,0.001009026,-0.000108635,-0.006224327,-0.001037388,6.33E-06,0.000362396,6.04E-05,0,0,20,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-167.6000042,-368.4000092,-525.6000131,1,1,1,2,2,2,7,0,-1.67E-05,1.50E-05,1.67E-05,2.80E-05,0,109,0.659999956,7,-0.0002,0.0006,0.001,0.001,20,52,21,3,3,3,5,1,0,0,3,-7.68E-06,5.07E-06,2.95E-05,0,1,3,0,50,1,921010,9,9,9,9,9,184219,0,0,0,11.9,7.9,5,3.330000222,-1.60000002,-0.80000001,-9.674999806,-0.229999995,-7.254999855,-6.219999876,-7.694999846,18.755,12.23200061,-0.652000033,10.60499979,10.0999998,-9.712000388,-11.02950044,3,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54217,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-17:45:11,128,1,1,0,0,0,0,0,233,2283530472,0,174,0,0,0,0,37,0,200,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,51,0,0,597779148.2,1,-3598.53354,-5438.200068,2425.680159,-2.35996002,-1.570329585,-7.021167535,-0.662359983,0.333319992,0.670959983,-0.0077,0.0006,-0.99999997,-29728058.56,-132385623.8,-57388947.94,181973.5055,-330508.3139,-143193.7336,1,1,0,-0.431336898,-0.345188976,-0.650802383,0.520815965,5.03E-05,0.002879686,0.000479948,-5.47E-05,-0.003135512,-0.000522585,-9.73E-05,-0.005572874,-0.000928812,0,0,20,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-143.6000036,-355.2000089,-530.0000133,1,1,1,2,2,2,7,0,-8.19E-06,5.27E-06,2.32E-06,1.00E-05,0,109,0.44399997,7,-0.0002,0.0006,0.001,0.001,20,54,25,3,3,3,5,1,0,0,3,-3.57E-06,3.92E-06,2.78E-05,0,1,3,0,50,1,921310,10,10,10,10,10,184279,0,0,0,11.9,7.9,5,3.345000223,-1.60000002,-0.80000001,-9.594999808,-0.214999996,-7.254999855,-6.254999875,-7.694999846,18.745,12.23400061,-0.616000031,10.30999979,9.804999804,-9.869000395,-11.02950044,238,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54218,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2018/344-17:49:07,128,1,1,0,0,0,0,0,157,58454959,0,98,0,0,0,0,37,0,202,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,51,0,0,597779384.2,1,-3951.904442,-5615.043399,1123.439964,-1.553079575,-0.388185695,-7.401776935,-0.503959987,0.377319991,0.776959981,-0.0039,-0.0032,-0.99999997,-29722717.49,-132386597.1,-57389370.16,182131.0937,-330432.6557,-143178.2828,1,1,0,-0.431339235,-0.345182206,-0.650785975,0.520839019,-2.87E-06,-0.000164439,-2.74E-05,2.60E-05,0.001488831,0.000248138,6.55E-05,0.003752874,0.000625479,0,0,20,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-80.000002,-318.400008,-534.8000134,1,1,1,2,2,2,7,0,1.25E-05,-1.86E-06,-3.50E-05,3.72E-05,0,109,0.287999981,7,-0.0002,0.0006,0.001,0.001,10,54,30,3,3,3,5,1,0,0,3,9.51E-06,4.37E-06,2.26E-05,0,1,3,0,50,1,922210,9,9,9,9,9,184459,0,0,0,11.9,7.9,5,3.345000223,-1.60000002,-0.80000001,-9.284999814,-0.139999997,-7.039999859,-6.074999879,-7.439999851,18.798,12.23400061,-0.530000027,9.419999812,8.924999822,-9.516500381,-10.62500043,1138,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54221,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-17:49:11,128,1,1,0,0,0,0,0,217,2681730877,0,158,0,0,0,0,37,0,202,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,51,0,0,597779388.2,1,-4036.597138,-5626.346339,677.2480261,-1.2690017,0.011562665,-7.46598731,-0.446559989,0.38879999,0.80583998,-0.0032,-0.0032,-0.99999997,-29720937.2,-132386921.5,-57389510.87,182183.6151,-330407.4219,-143173.1262,1,1,0,-0.431347587,-0.345183368,-0.650795903,0.520818927,-4.59E-05,-0.002629876,-0.000438313,0.0001089,0.00623951,0.001039918,3.03E-05,0.00173377,0.000288962,0,0,20,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-67.20000168,-297.2000074,-531.2000133,1,1,1,2,2,2,7,0,5.73E-05,1.47E-05,2.39E-06,5.92E-05,0,109,0.260999983,7,-0.0002,0.0006,0.001,0.001,8,54,30,3,3,3,5,1,0,0,3,1.32E-05,4.22E-06,2.00E-05,0,1,3,0,50,1,922510,10,10,10,10,10,184519,0,0,0,11.9,7.9,5,3.345000223,-1.60000002,-0.80000001,-9.204999816,-0.114999998,-6.964999861,-5.969999881,-7.364999853,18.731,12.23400061,-0.504000025,9.139999817,8.779999824,-9.400000376,-10.42450042,1438,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54222,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-17:50:11,128,1,1,0,0,0,0,0,21,1383004876,0,218,0,0,0,0,37,0,202,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,51,0,0,597779448.2,1,-4104.075935,-5613.656179,228.1600286,-0.9794891,0.41129556,-7.498277315,-0.38727999,0.39871999,0.831279979,-0.0039,-0.0039,-0.99999997,-29719156.84,-132387245.9,-57389651.51,182236.1323,-330382.1807,-143167.9664,1,1,0,-0.431316022,-0.345190082,-0.650792552,0.520844805,-1.04E-05,-0.000596736,-9.95E-05,-2.06E-05,-0.001180866,-0.000196811,-7.40E-06,-0.000423702,-7.06E-05,0,0,20,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-67.20000168,-277.6000069,-528.0000132,1,1,1,2,2,2,7,0,4.46E-06,-3.54E-05,-1.53E-06,3.57E-05,0,109,0.311999979,7,-0.0002,0.0006,0.001,0.001,2,49,24,3,3,3,5,1,0,0,3,1.74E-05,8.95E-07,1.22E-05,0,1,3,0,50,1,922810,11,11,11,11,11,184579,0,0,0,11.9,7.9,5,3.345000223,-1.60000002,-0.80000001,-9.089999818,-0.069999999,-6.929999861,-5.969999881,-7.294999854,18.475,12.23400061,-0.476000024,8.854999823,8.374999832,-9.322500373,-10.38450042,1738,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54223,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2018/344-17:51:11,128,1,1,0,0,0,0,0,80,58130024,0,22,0,0,0,0,37,0,204,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,51,0,0,597779508.2,1,-4154.052112,-5577.025701,-221.9038289,-0.685790895,0.809287215,-7.498503245,-0.326279992,0.40691999,0.853199979,-0.0032,-0.0039,-0.99999997,-29717376.49,-132387570.2,-57389792.23,182288.6453,-330356.9323,-143162.8036,1,1,0,-0.431325495,-0.345197675,-0.650783814,0.520842846,9.16E-06,0.000524829,8.75E-05,-4.06E-05,-0.002323344,-0.000387224,6.08E-05,0.003485302,0.000580884,0,0,20,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-53.20000133,-263.6000066,-523.2000131,1,1,1,2,2,2,7,0,1.34E-05,-7.51E-06,-2.44E-06,1.56E-05,0,109,0.287999981,7,0,0.0004,0.001,0.001,0,45,20,3,3,3,5,1,0,0,3,1.92E-05,1.03E-06,1.24E-05,0,1,3,0,50,1,923110,8,8,8,8,8,184639,0,0,0,11.9,7.9,5,3.345000223,-1.60000002,-0.80000001,-8.97499982,-0.02,-6.859999863,-5.969999881,-7.219999856,18.634,12.23400061,-0.454000023,8.594999828,8.109999838,-9.283500371,-10.38450042,2038,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54224,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-17:52:11,128,1,1,0,0,0,0,0,140,2994405878,0,82,0,0,0,0,37,0,204,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,51,0,0,597779568.2,1,-4186.312471,-5516.610944,-671.0189064,-0.38917503,1.20381886,-7.4666634,-0.263919993,0.41331999,0.871519978,-0.0039,-0.0032,-0.99999997,-29715596.06,-132387894.5,-57389932.87,182341.1545,-330331.6769,-143157.6376,1,1,0,-0.431329666,-0.345207388,-0.650776643,0.520838945,-0.00010953,-0.006275607,-0.001045934,2.36E-05,0.001350175,0.000225029,4.67E-05,0.002677718,0.000446286,0,0,20,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-50.80000127,-239.200006,-524.0000131,1,1,1,2,2,2,7,0,2.05E-05,2.02E-05,3.80E-06,2.90E-05,0,109,0.287999981,7,-0.0002,0.0004,0.001,0.001,1,42,14,3,3,3,5,1,0,0,3,2.15E-05,1.83E-06,7.43E-06,0,1,3,0,50,1,923410,9,9,9,9,9,184699,0,0,0,11.9,7.9,5,3.345000223,-1.60000002,-0.80000001,-8.859999823,0.029999999,-6.784999864,-5.899999882,-7.109999858,18.605,12.23400061,-0.436000022,8.309999834,7.864999843,-9.283500371,-10.34450041,2338,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54225,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-17:53:11,128,1,1,0,0,0,0,0,200,1482425733,0,142,0,0,0,0,37,0,204,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,51,0,0,597779628.2,1,-4200.72037,-5432.670728,-1117.264784,-0.09092232,1.59318687,-7.393723265,-0.200399995,0.41803999,0.886039978,-0.0039,-0.0032,-0.99999997,-29713815.7,-132388218.9,-57390073.58,182393.6593,-330306.4141,-143152.4686,1,1,0,-0.431333939,-0.345202547,-0.650767368,0.520853172,9.76E-05,0.005594646,0.000932441,-0.000116475,-0.006673526,-0.001112254,-2.35E-05,-0.001344445,-0.000224074,0,0,20,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-58.40000146,-227.6000057,-528.0000132,1,1,1,2,2,2,7,0,2.21E-05,1.27E-05,-2.35E-05,3.46E-05,0,109,0.287999981,7,0,0.0004,0.001,0.001,1,33,5,3,3,3,5,1,0,0,3,2.18E-05,-3.75E-07,2.11E-06,0,1,3,0,50,1,923710,10,10,10,10,10,184759,0,0,0,11.9,7.9,5,3.345000223,-1.60000002,-0.80000001,-8.744999825,0.084999998,-6.714999866,-5.899999882,-7.039999859,18.586,12.23400061,-0.416000021,8.01999984,7.574999848,-9.168000367,-10.30450041,2638,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54226,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2018/344-17:54:11,128,1,1,0,0,0,0,0,4,72747297,0,202,0,0,0,0,37,0,204,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,51,0,0,597779688.2,1,-4197.21617,-5325.565414,-1558.733702,0.207679485,1.97571103,-7.30749021,-0.136119997,0.420919989,0.896839978,-0.0032,-0.0032,-0.99999997,-29712035.34,-132388543.2,-57390214.23,182446.1603,-330281.1441,-143147.2964,1,1,0,-0.43131699,-0.345212128,-0.650775995,0.520850079,3.00E-08,1.72E-06,2.86E-07,1.58E-05,0.00090556,0.000150927,-3.79E-05,-0.002168932,-0.000361489,0,0,20,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-62.40000156,-215.2000054,-534.0000134,1,1,1,2,2,2,7,0,1.37E-05,-6.39E-06,1.51E-05,2.13E-05,0,109,0.260999983,7,-0.0002,0.0004,0.001,0.001,1,27,3,3,3,3,5,1,0,0,3,2.32E-05,-1.71E-06,-7.20E-07,0,1,3,0,50,1,924010,11,11,11,11,11,184819,0,0,0,11.9,7.9,5,3.345000223,-1.60000002,-0.80000001,-8.629999827,0.154999997,-6.644999867,-5.934999881,-6.964999861,18.571,12.23400061,-0.39600002,7.754999845,7.324999854,-9.129500365,-10.22500041,2938,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54227,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-17:55:11,128,1,1,0,0,0,0,0,64,2889157807,0,6,0,0,0,0,37,0,206,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,51,0,0,597779748.2,1,-4175.817611,-5195.75528,-1993.53906,0.505341955,2.34974275,-7.18086169,-0.071199998,0.421999989,0.903799977,-0.0032,-0.0039,-0.99999997,-29710254.99,-132388867.5,-57390354.87,182498.6569,-330255.8667,-143142.121,1,1,0,-0.431323753,-0.345212847,-0.650762767,0.520860529,-3.53E-05,-0.002022541,-0.00033709,6.60E-05,0.00378324,0.00063054,-6.24E-05,-0.003576403,-0.000596067,0,0,20,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-61.20000153,-208.8000052,-543.6000136,1,1,1,2,2,2,7,0,1.46E-05,5.54E-06,-1.09E-05,1.90E-05,0,109,0.287999981,7,-0.0002,0.0004,0.001,0.001,2,20,0,3,3,3,5,1,0,0,3,2.31E-05,-1.93E-06,-5.99E-06,0,1,3,0,50,1,924310,7,7,7,7,7,184879,0,0,0,11.9,7.9,5,3.345000223,-1.60000002,-0.80000001,-8.51999983,0.219999996,-6.464999871,-5.834999883,-6.784999864,18.567,12.23400061,-0.378000019,7.50499985,7.054999859,-8.975500359,-10.18550041,3238,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54228,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-17:56:11,128,1,1,0,0,0,0,0,124,1406996555,0,66,0,0,0,0,37,0,206,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,51,0,0,597779808.2,1,-4136.619593,-5043.798368,-2419.823779,0.800782245,2.713673105,-7.0235732,-0.00596,0.421279989,0.906919977,-0.0032,-0.0032,-0.99999997,-29708474.63,-132389191.7,-57390495.51,182551.1497,-330230.5823,-143136.9426,1,1,0,-0.431326831,-0.345214251,-0.65076032,0.520860108,-0.000111235,-0.006373296,-0.001062216,-1.15E-05,-0.000660334,-0.000110056,0.00010558,0.006049288,0.001008215,0,0,20,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-52.80000132,-200.400005,-558.000014,1,1,1,2,2,2,7,0,2.76E-05,1.15E-05,-8.30E-06,3.10E-05,0,109,0.260999983,7,-0.0002,0.0004,0.001,0.001,6,18,7,3,3,3,5,1,0,0,3,2.16E-05,-4.19E-06,-9.49E-06,0,1,3,0,50,1,924610,9,9,9,9,9,184939,0,0,0,11.9,7.9,5,3.345000223,-1.60000002,-0.80000001,-8.404999832,0.294999994,-6.289999874,-5.694999886,-6.644999867,18.306,12.23800061,-0.370000019,11.55999977,7.574999848,-8.937500358,-10.0270004,3538,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54229,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2018/344-17:57:11,128,1,1,0,0,0,0,0,184,4212659161,0,126,0,0,0,0,37,0,206,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,51,0,0,597779868.2,1,-4079.793636,-4870.347836,-2835.768418,1.092729285,3.06594041,-6.83631977,0.059279999,0.41871999,0.906199977,-0.0032,-0.0032,-0.99999997,-29706694.2,-132389516,-57390636.16,182603.6381,-330205.2907,-143131.761,1,1,0,-0.431341343,-0.345184523,-0.65076857,0.520857484,-0.000102665,-0.005882271,-0.000980379,-3.20E-05,-0.001831173,-0.000305196,2.18E-05,0.001249621,0.00020827,0,0,20,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-78.40000196,-199.200005,-574.8000144,1,1,1,2,2,2,7,0,0.000102242,-7.97E-06,-2.65E-05,0.000105926,0,109,0.260999983,7,-0.0002,0.0004,0.0012,0.001,9,6,11,3,3,3,5,1,0,0,3,2.13E-05,-4.26E-06,-1.26E-05,0,1,3,0,50,1,924910,10,10,10,10,10,184999,0,0,0,11.9,7.9,5,3.345000223,-1.60000002,-0.80000001,-8.254999835,0.369999993,-6.219999876,-5.659999887,-6.534999869,18.316,12.23800061,-0.368000018,13.44499973,8.574999829,-8.861000354,-10.0270004,3838,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54230,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
