UTC,bct_wdt_2sec_cnt,bct_reset_armed,bct_wdt_stat,bct_wdt_en,bct_table_select,bct_boot_relay,bct_l0_acpt_cnt,bct_l0_rjct_cnt,bct_hw_sec_cnt,bct_time_tag,bct_pld_tlm_ack_cnt,bct_pld_cmd_cnt,bct_pld_tlm_to_cnt,bct_pld_tlm_nak_cnt,bct_spare_end,bct_cmd_status,bct_realtime_cmd_accept_count,bct_realtime_cmd_reject_count,bct_stored_cmd_accept_count,bct_stored_cmd_reject_count,bct_macros_executing_pack_bit8,bct_macros_executing_pack1,bct_macros_executing_pack_bit7,bct_macros_executing_pack_bit6,bct_macros_executing_pack_bit5,bct_macros_executing_pack_bit4,bct_macros_executing_pack_bit3,bct_macros_executing_pack_bit2,bct_macros_executing_pack_bit1,bct_macros_executing_pack2,bct_macros_executing_pack_bit16,bct_macros_executing_pack_bit15,bct_macros_executing_pack_bit14,bct_macros_executing_pack_bit13,bct_macros_executing_pack_bit12,bct_macros_executing_pack_bit11,bct_macros_executing_pack_bit10,bct_macros_executing_pack_bit9,bct_scrub_status_overall,bct_scrub_count,bct_image_booted,bct_image_auto_failover,bct_tai_seconds,bct_time_valid,bct_position_wrt_eci1,bct_position_wrt_eci2,bct_position_wrt_eci3,bct_velocity_wrt_eci1,bct_velocity_wrt_eci2,bct_velocity_wrt_eci3,bct_nadir_vector_body1,bct_nadir_vector_body2,bct_nadir_vector_body3,bct_sun_vector_body1,bct_sun_vector_body2,bct_sun_vector_body3,bct_sun_position_wrt_eci1,bct_sun_position_wrt_eci2,bct_sun_position_wrt_eci3,bct_moon_position_wrt_eci1,bct_moon_position_wrt_eci2,bct_moon_position_wrt_eci3,bct_refs_valid,bct_esm_valid,bct_run_low_rate_task,bct_q_body_wrt_eci1,bct_q_body_wrt_eci2,bct_q_body_wrt_eci3,bct_q_body_wrt_eci4,bct_body_rate1,bct_body_rate1_dps,bct_body_rate1_rpm,bct_body_rate2,bct_body_rate2_dps,bct_body_rate2_rpm,bct_body_rate3,bct_body_rate3_dps,bct_body_rate3_rpm,bct_bad_att_timer,bct_bad_rate_timer,bct_reinit_count,bct_attitude_valid,bct_meas_att_valid,bct_meas_rate_valid,bct_tracker_used,bct_hr_cycle_safe_mode,bct_rotisserie_rate,bct_rotisserie_rate_dps,bct_rotisserie_rate_rpm,bct_adcs_mode,bct_safe_mode_reason,bct_recommend_sun_point,bct_filtered_speed_rpm1,bct_filtered_speed_rpm2,bct_filtered_speed_rpm3,bct_operating_mode1,bct_operating_mode2,bct_operating_mode3,bct_operating_mode,bct_star_id_step,bct_att_status,bct_det_timeout_count,bct_num_attitude_stars,bct_position_error1,bct_position_error2,bct_position_error3,bct_eigen_error,bct_time_into_search,bct_wait_timer,bct_sun_point_angle_error,bct_sun_point_state,bct_momentum_vector_body1,bct_momentum_vector_body2,bct_momentum_vector_body3,bct_total_momentum_mag,bct_duty_cycle1,bct_duty_cycle2,bct_duty_cycle3,bct_torque_rod_mode1,bct_torque_rod_mode2,bct_torque_rod_mode3,bct_mag_source_used,bct_momentum_vector_valid,bct_sun_vector_status,bct_css_invalid_count,bct_sun_sensor_used,bct_mag_vector_body1,bct_mag_vector_body2,bct_mag_vector_body3,bct_mag_invalid_count,bct_mag_vector_valid,bct_mag_sensor_used,bct_imu_invalid_count,bct_new_packet_count,bct_imu_vector_valid,bct_hr_run_count,bct_hr_exec_time_ms1,bct_hr_exec_time_ms2,bct_hr_exec_time_ms3,bct_hr_exec_time_ms4,bct_hr_exec_time_ms5,bct_payload_sec_since_last_tlm,bct_payload_tlm_rx_count,bct_payload_tlm_ack_count,bct_payload_tlm_nak_count,bct_voltage_12p0,bct_voltage_8p0,bct_voltage_5p0,bct_voltage_3p3,bct_det_temp,bct_det2_temp,bct_box1_temp,bct_imu_temp,bct_motor1_temp,bct_motor2_temp,bct_motor3_temp,bct_bus_voltage,bct_battery_voltage,bct_battery_current,bct_battery1_temp,bct_battery2_temp,bct_user_analog1,bct_user_analog2,bct_cycles_since_crc_data,bct_gps_lock_count,bct_gps_valid,bct_gps_enable,bct_latched_resp_fire_pack1,bct_latched_resp_fire_pack_bit8,bct_latched_resp_fire_pack_bit7,bct_latched_resp_fire_pack_bit6,bct_latched_resp_fire_pack_bit5,bct_latched_resp_fire_pack_bit4,bct_latched_resp_fire_pack_bit3,bct_latched_resp_fire_pack_bit2,bct_latched_resp_fire_pack_bit1,bct_latched_resp_fire_pack2,bct_latched_resp_fire_pack_bit16,bct_latched_resp_fire_pack_bit15,bct_latched_resp_fire_pack_bit14,bct_latched_resp_fire_pack_bit13,bct_latched_resp_fire_pack_bit12,bct_latched_resp_fire_pack_bit11,bct_latched_resp_fire_pack_bit10,bct_latched_resp_fire_pack_bit9,bct_sd_minute_cur,bct_sd_percent_used_total,bct_sd_percent_used_fsw,bct_sd_percent_used_soh,bct_sd_percent_used_line,bct_sd_percent_used_tbl,bct_sd_percent_used_pay,bct_sdr_tx_frames,bct_sdr_rx_frames,bct_sdr_tx,bct_sdr_tx_power,bct_sdr_rx_lock,bct_sdr_rx_power,bct_sdr_rx_freq_offset,bct_sdr_temp,bct_sdr_comm_error,bct_sq_channel,bct_sq_trap_count,bct_sq_temp,bct_aid_status1,bct_aid_status_bit8,bct_aid_status_bit7,bct_aid_status_bit6,bct_aid_status_bit5,bct_aid_status_bit4,bct_aid_status_bit3,bct_aid_status_bit2,bct_aid_status_bit1,bct_aid_status2,bct_aid_status_bit16,bct_aid_status_bit15,bct_aid_status_bit14,bct_aid_status_bit13,bct_aid_status_bit12,bct_aid_status_bit11,bct_aid_status_bit10,bct_aid_status_bit9,bct_star_id_status,bct_io24_out_,bct_io23_out_,bct_io22_out_rel2_en,bct_io21_out_,bct_io20_out_pld_htr_vbus,bct_io19_out_pld_htr_vbus,bct_io18_out_rel1_en,bct_io17_in_boot_red,bct_io16_in_bat_chg_stat,bct_io15_out_det2,bct_io14_out_12v_mode,bct_io13_in_,bct_io12_out_12v_en,bct_io11_in_sep_mon,bct_io10_out_pld_rst_req,bct_io9_out_pld_vbus
2018/339-15:38:44,96,0,0,0,0,0,0,0,52,1207870594,0,2,0,0,0,0,2,0,123,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,41,1,0,597339561.8,1,-3370.575491,-4635.236948,3948.800343,-3.504699495,-2.68846511,-6.135382355,0.877919978,0.044639999,0.476759988,-0.0045,0.0026,-0.99999997,-42635446.2,-129478760.1,-56128378.45,-229145.7853,-298914.6649,-95569.95602,1,1,0,-0.395792605,0.371468244,0.370774201,0.753582119,-5.10E-05,-0.002922085,-0.000487014,0.00023318,0.01336023,0.002226705,-0.007387575,-0.423276868,-0.070546145,0,0,6,1,1,1,2,1,0.00872,0.499619185,0.083269864,0,1,0,-116.8000029,101.2000025,-1293.600032,1,1,1,3,0,0,1,35,0.002553764,0.004469038,0,0.005147232,0,108,0.29399998,6,0,0,0.0002,0,2,13,3,3,3,3,4,1,0,0,3,1.71E-05,-5.98E-06,3.23E-05,1,1,3,0,50,1,743778,9,10,9,9,9,148771,0,0,0,11.9,7.9,5,3.330000222,-2.40000003,-1.60000002,-9.439999811,-1.01999998,-7.624999848,-7.694999846,-7.439999851,19.204,12.22800061,-0.766000038,10.91999978,10.37499979,-9.712000388,-11.35650045,3,51,1,1,8,0,1,1,0,0,0,0,0,14,0,1,1,0,0,0,0,0,46892,19,50,51,1,1,0,0,0,0,0,0,0,0,0,1,65,0,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2018/339-15:38:44,96,0,0,0,0,0,0,0,52,1207870594,0,2,0,0,0,0,2,0,123,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,41,1,0,597339561.8,1,-3370.575491,-4635.236948,3948.800343,-3.504699495,-2.68846511,-6.135382355,0.877919978,0.044639999,0.476759988,-0.0045,0.0026,-0.99999997,-42635446.2,-129478760.1,-56128378.45,-229145.7853,-298914.6649,-95569.95602,1,1,0,-0.395792605,0.371468244,0.370774201,0.753582119,-5.10E-05,-0.002922085,-0.000487014,0.00023318,0.01336023,0.002226705,-0.007387575,-0.423276868,-0.070546145,0,0,6,1,1,1,2,1,0.00872,0.499619185,0.083269864,0,1,0,-116.8000029,101.2000025,-1293.600032,1,1,1,3,0,0,1,35,0.002553764,0.004469038,0,0.005147232,0,108,0.29399998,6,0,0,0.0002,0,2,13,3,3,3,3,4,1,0,0,3,1.71E-05,-5.98E-06,3.23E-05,1,1,3,0,50,1,743778,9,10,9,9,9,148771,0,0,0,11.9,7.9,5,3.330000222,-2.40000003,-1.60000002,-9.439999811,-1.01999998,-7.624999848,-7.694999846,-7.439999851,19.204,12.22800061,-0.766000038,10.91999978,10.37499979,-9.712000388,-11.35650045,3,51,1,1,8,0,1,1,0,0,0,0,0,14,0,1,1,0,0,0,0,0,46892,19,50,51,1,1,0,0,0,0,0,0,0,0,0,1,65,0,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/339-17:16:56,96,0,0,0,0,0,0,0,56,1142948769,0,5,0,0,0,0,5,0,180,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,43,1,0,597345453.2,1,-3726.242574,-4901.951435,3244.658558,-3.03900423,-2.070143405,-6.61503593,0.176319996,-0.80675998,0.563959986,-0.0026,0.0038,-0.99999997,-42464498.19,-129524671.2,-56148283.88,-224446.063,-302218.3939,-97245.29974,1,1,0,-0.076301332,0.535634083,0.759175065,0.361838936,0.000154185,0.00883415,0.001472358,0.00016196,0.009279624,0.001546604,-0.00745211,-0.426974451,-0.071162409,0,0,8,1,1,1,2,1,0.00872,0.499619185,0.083269864,0,1,0,-120.000003,66.80000167,-1179.600029,1,1,1,98,0,0,32768,19,0.003844958,0.002563306,0,0.004621065,0,108,0.263999982,6,0,0,-0.0002,0,8,2,1,3,3,3,4,1,0,0,3,-1.13E-05,-2.21E-05,3.32E-05,1,1,3,0,50,193,1913829764,120,7,132,53,28,1610722835,0,0,128,18.7,3.9,5.7,3.585000239,-1.60000002,101.6000013,159.5649968,-1.099999978,160.0649968,-3.759999925,-3.704999926,-23.07,5.860000293,65.19000326,5.97499988,-158.7699968,-4.73900019,-4214.050169,335,32794,128,0,4,0,1,1,0,0,0,0,0,7,0,1,1,0,0,0,0,0,8411975,10,154,154,128,0,0,0,0,0,0,0,0,0,-128,128,32,128,135,128,0,1,1,0,0,0,0,0,128,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2018/339-17:16:56,96,0,0,0,0,0,0,0,56,1142948769,0,5,0,0,0,0,5,0,180,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,43,1,0,597345453.2,1,-3726.242574,-4901.951435,3244.658558,-3.03900423,-2.070143405,-6.61503593,0.176319996,-0.80675998,0.563959986,-0.0026,0.0038,-0.99999997,-42464498.19,-129524671.2,-56148283.88,-224446.063,-302218.3939,-97245.29974,1,1,0,-0.076301332,0.535634083,0.759175065,0.361838936,0.000154185,0.00883415,0.001472358,0.00016196,0.009279624,0.001546604,-0.00745211,-0.426974451,-0.071162409,0,0,8,1,1,1,2,1,0.00872,0.499619185,0.083269864,0,1,0,-120.000003,66.80000167,-1179.600029,1,1,1,98,0,0,32768,19,0.003844958,0.002563306,0,0.004621065,0,108,0.263999982,6,0,0,-0.0002,0,8,2,1,3,3,3,4,1,0,0,3,-1.13E-05,-2.21E-05,3.32E-05,1,1,3,0,50,193,1913829764,120,7,132,53,28,1610722835,0,0,128,18.7,3.9,5.7,3.585000239,-1.60000002,101.6000013,159.5649968,-1.099999978,160.0649968,-3.759999925,-3.704999926,-23.07,5.860000293,65.19000326,5.97499988,-158.7699968,-4.73900019,-4214.050169,335,32794,128,0,4,0,1,1,0,0,0,0,0,7,0,1,1,0,0,0,0,0,8411975,10,154,154,128,0,0,0,0,0,0,0,0,0,-128,128,32,128,135,128,0,1,0,1,0,0,0,0,128,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2018/339-17:16:56,96,0,0,0,0,0,0,0,56,1142948769,0,5,0,0,0,0,5,0,180,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,43,1,0,597345453.2,1,-3726.242574,-4901.951435,3244.658558,-3.03900423,-2.070143405,-6.61503593,0.176319996,-0.80675998,0.563959986,-0.0026,0.0038,-0.99999997,-42464498.19,-129524671.2,-56148283.88,-224446.063,-302218.3939,-97245.29974,1,1,0,-0.076301332,0.535634083,0.759175065,0.361838936,0.000154185,0.00883415,0.001472358,0.00016196,0.009279624,0.001546604,-0.00745211,-0.426974451,-0.071162409,0,0,8,1,1,1,2,1,0.00872,0.499619185,0.083269864,0,1,0,-120.000003,66.80000167,-1179.600029,1,1,1,98,0,0,32768,19,0.003844958,0.002563306,0,0.004621065,0,108,0.263999982,6,0,0,-0.0002,0,8,2,1,3,3,3,4,1,0,0,3,-1.13E-05,-2.21E-05,3.32E-05,1,1,3,0,50,193,1913829764,120,7,132,53,28,1610722835,0,0,128,18.7,3.9,5.7,3.585000239,-1.60000002,101.6000013,159.5649968,-1.099999978,160.0649968,-3.759999925,-3.704999926,-23.07,5.860000293,65.19000326,5.97499988,-158.7699968,-4.73900019,-4214.050169,335,32794,128,0,4,0,1,1,0,0,0,0,0,7,0,1,1,0,0,0,0,0,8411975,10,154,154,128,0,0,0,0,0,0,0,0,0,-128,128,32,128,135,128,0,1,1,1,0,0,0,0,128,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018/339-17:16:56,96,0,0,0,0,0,0,0,56,1142948769,0,5,0,0,0,0,5,0,180,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,43,1,0,597345453.2,1,-3726.242574,-4901.951435,3244.658558,-3.03900423,-2.070143405,-6.61503593,0.176319996,-0.80675998,0.563959986,-0.0026,0.0038,-0.99999997,-42464498.19,-129524671.2,-56148283.88,-224446.063,-302218.3939,-97245.29974,1,1,0,-0.076301332,0.535634083,0.759175065,0.361838936,0.000154185,0.00883415,0.001472358,0.00016196,0.009279624,0.001546604,-0.00745211,-0.426974451,-0.071162409,0,0,8,1,1,1,2,1,0.00872,0.499619185,0.083269864,0,1,0,-120.000003,66.80000167,-1179.600029,1,1,1,98,0,0,32768,19,0.003844958,0.002563306,0,0.004621065,0,108,0.263999982,6,0,0,-0.0002,0,8,2,1,3,3,3,4,1,0,0,3,-1.13E-05,-2.21E-05,3.32E-05,1,1,3,0,50,193,1913829764,120,7,132,53,28,1610722835,0,0,128,18.7,3.9,5.7,3.585000239,-1.60000002,101.6000013,159.5649968,-1.099999978,160.0649968,-3.759999925,-3.704999926,-23.07,5.860000293,65.19000326,5.97499988,-158.7699968,-4.73900019,-4214.050169,335,32794,128,0,4,0,1,1,0,0,0,0,0,7,0,1,1,0,0,0,0,0,8411975,10,154,154,128,0,0,0,0,0,0,0,0,0,-128,128,32,128,135,128,0,1,1,0,0,0,0,0,128,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2018/339-17:17:10,96,0,0,0,0,0,0,0,70,1912669310,0,19,0,0,0,0,5,0,180,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,43,1,0,597345467.2,1,-3768.355312,-4930.364433,3151.674742,-2.97698508,-1.988779635,-6.668111405,0.248719994,-0.777959981,0.576999986,-0.0032,0.0032,-0.99999997,-42464090.77,-129524776.6,-56148329.59,-224435.19,-302226.6445,-97249.40994,1,1,0,-0.104617394,0.532185357,0.738465971,0.400626904,0.000127005,0.00727685,0.001212808,0.000217505,0.012462119,0.00207702,-0.007608745,-0.435948976,-0.072658163,0,0,8,1,1,1,2,1,0.00872,0.499619185,0.083269864,0,1,0,-108.0000027,64.40000161,-1185.60003,1,1,1,3,0,0,1,39,0.003208016,0.003208016,0,0.00453682,0,108,0.260999983,6,0,0,-0.0002,0,8,0,2,3,3,3,4,1,0,0,3,-9.60E-06,-2.13E-05,3.34E-05,1,1,3,0,50,1,773303,8,8,8,8,8,154677,0,0,0,11.9,7.9,5,3.345000223,-2.40000003,-0.80000001,-9.709999806,-0.879999982,-7.51499985,-7.51499985,-7.364999853,19.121,12.23200061,-0.682000034,10.58499979,10.0799998,-9.634000385,-10.98850044,740,53,0,1,8,0,1,1,0,0,0,0,0,14,0,1,1,0,0,0,0,0,46990,20,52,53,1,1,0,0,48,0,99,0,0,0,0,1,65,0,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2018/339-17:17:10,96,0,0,0,0,0,0,0,70,1912669310,0,19,0,0,0,0,5,0,180,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,43,1,0,597345467.2,1,-3768.355312,-4930.364433,3151.674742,-2.97698508,-1.988779635,-6.668111405,0.248719994,-0.777959981,0.576999986,-0.0032,0.0032,-0.99999997,-42464090.77,-129524776.6,-56148329.59,-224435.19,-302226.6445,-97249.40994,1,1,0,-0.104617394,0.532185357,0.738465971,0.400626904,0.000127005,0.00727685,0.001212808,0.000217505,0.012462119,0.00207702,-0.007608745,-0.435948976,-0.072658163,0,0,8,1,1,1,2,1,0.00872,0.499619185,0.083269864,0,1,0,-108.0000027,64.40000161,-1185.60003,1,1,1,3,0,0,1,39,0.003208016,0.003208016,0,0.00453682,0,108,0.260999983,6,0,0,-0.0002,0,8,0,2,3,3,3,4,1,0,0,3,-9.60E-06,-2.13E-05,3.34E-05,1,1,3,0,50,1,773303,8,8,8,8,8,154677,0,0,0,11.9,7.9,5,3.345000223,-2.40000003,-0.80000001,-9.709999806,-0.879999982,-7.51499985,-7.51499985,-7.364999853,19.121,12.23200061,-0.682000034,10.58499979,10.0799998,-9.634000385,-10.98850044,740,53,0,1,8,0,1,1,0,0,0,0,0,158,0,0,1,1,0,0,0,0,3120910014,239,222,173,0,33,0,0,0,0,0,5,0,-1275068408,0,63,72,14,0,0,0,0,0,0,0,0,0,0,7,0,1,1,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2018/339-17:17:10,96,0,0,0,0,0,0,0,70,1912669310,0,19,0,0,0,0,5,0,180,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,43,1,0,597345467.2,1,-3768.355312,-4930.364433,3151.674742,-2.97698508,-1.988779635,-6.668111405,0.248719994,-0.777959981,0.576999986,-0.0032,0.0032,-0.99999997,-42464090.77,-129524776.6,-56148329.59,-224435.19,-302226.6445,-97249.40994,1,1,0,-0.104617394,0.532185357,0.738465971,0.400626904,0.000127005,0.00727685,0.001212808,0.000217505,0.012462119,0.00207702,-0.007608745,-0.435948976,-0.072658163,0,0,8,1,1,1,2,1,0.00872,0.499619185,0.083269864,0,1,0,-108.0000027,64.40000161,-1185.60003,1,1,1,3,0,0,1,39,0.003208016,0.003208016,0,0.00453682,0,108,0.260999983,6,0,0,-0.0002,0,8,0,2,3,3,3,4,1,0,0,3,-9.60E-06,-2.13E-05,3.34E-05,1,1,3,0,50,1,773303,8,8,8,8,8,154677,0,0,0,11.9,7.9,5,3.345000223,-2.40000003,-0.80000001,-9.709999806,-0.879999982,-7.51499985,-7.51499985,-7.364999853,19.121,12.23200061,-0.682000034,10.58499979,10.0799998,-9.634000385,-10.98850044,740,53,0,1,8,0,1,1,0,0,0,0,0,14,0,1,1,0,0,0,0,0,46990,20,52,53,1,1,0,0,48,0,99,0,0,0,0,1,65,0,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/339-17:17:10,96,0,0,0,0,0,0,0,70,1912669310,0,19,0,0,0,0,5,0,180,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,43,1,0,597345467.2,1,-3768.355312,-4930.364433,3151.674742,-2.97698508,-1.988779635,-6.668111405,0.248719994,-0.777959981,0.576999986,-0.0032,0.0032,-0.99999997,-42464090.77,-129524776.6,-56148329.59,-224435.19,-302226.6445,-97249.40994,1,1,0,-0.104617394,0.532185357,0.738465971,0.400626904,0.000127005,0.00727685,0.001212808,0.000217505,0.012462119,0.00207702,-0.007608745,-0.435948976,-0.072658163,0,0,8,1,1,1,2,1,0.00872,0.499619185,0.083269864,0,1,0,-108.0000027,64.40000161,-1185.60003,1,1,1,3,0,0,1,39,0.003208016,0.003208016,0,0.00453682,0,108,0.260999983,6,0,0,-0.0002,0,8,0,2,3,3,3,4,1,0,0,3,-9.60E-06,-2.13E-05,3.34E-05,1,1,3,0,50,1,773303,8,8,8,8,8,154677,0,0,0,11.9,7.9,5,3.345000223,-2.40000003,-0.80000001,-9.709999806,-0.879999982,-7.51499985,-7.51499985,-7.364999853,19.121,12.23200061,-0.682000034,10.58499979,10.0799998,-9.634000385,-10.98850044,740,53,0,1,8,0,1,1,0,0,0,0,0,158,0,0,1,0,0,0,0,0,3120910014,239,222,173,0,33,0,0,0,0,0,5,0,-1275068408,0,63,72,14,0,0,0,0,0,0,0,0,0,0,7,0,1,1,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2018/339-17:17:24,96,0,0,0,0,0,0,0,84,2662991182,0,33,0,0,0,0,5,0,180,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,43,1,0,597345481.2,1,-3809.59491,-4957.635072,3057.958667,-2.91427134,-1.906948895,-6.719641645,0.317119992,-0.742999981,0.589399985,-0.0032,0.0032,-0.99999997,-42463685.41,-129524888.5,-56148378.09,-224423.6448,-302233.9889,-97253.22834,1,1,0,-0.132541713,0.527012777,0.715960728,0.438281214,9.69E-06,0.000555196,9.25E-05,0.00010829,0.00620456,0.001034093,-0.00753021,-0.431449252,-0.071908209,0,0,8,1,1,1,2,1,0.00872,0.499619185,0.083269864,0,1,0,-110.0000028,58.40000146,-1184.00003,1,1,1,3,0,0,1,23,0.003212724,0.00321282,0,0.004543546,0,108,0.260999983,6,0,0,-0.0002,0,7,4,1,3,3,3,4,1,0,0,3,-9.87E-06,-2.04E-05,3.26E-05,1,1,3,0,50,1,773373,8,8,8,8,8,154691,0,0,0,11.9,7.9,5,3.330000222,-2.40000003,-0.80000001,-9.674999806,-0.844999983,-7.439999851,-7.474999851,-7.294999854,19.112,12.23200061,-0.674000034,10.51999979,10.0149998,-9.712000388,-11.15150045,810,53,0,1,8,0,1,1,0,0,0,0,0,14,0,1,1,0,0,0,0,0,46990,20,52,53,1,1,0,0,0,0,0,0,0,0,0,1,65,0,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2018/339-17:17:24,96,0,0,0,0,0,0,0,84,2662991182,0,33,0,0,0,0,5,0,180,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,43,1,0,597345481.2,1,-3809.59491,-4957.635072,3057.958667,-2.91427134,-1.906948895,-6.719641645,0.317119992,-0.742999981,0.589399985,-0.0032,0.0032,-0.99999997,-42463685.41,-129524888.5,-56148378.09,-224423.6448,-302233.9889,-97253.22834,1,1,0,-0.132541713,0.527012777,0.715960728,0.438281214,9.69E-06,0.000555196,9.25E-05,0.00010829,0.00620456,0.001034093,-0.00753021,-0.431449252,-0.071908209,0,0,8,1,1,1,2,1,0.00872,0.499619185,0.083269864,0,1,0,-110.0000028,58.40000146,-1184.00003,1,1,1,3,0,0,1,23,0.003212724,0.00321282,0,0.004543546,0,108,0.260999983,6,0,0,-0.0002,0,7,4,1,3,3,3,4,1,0,0,3,-9.87E-06,-2.04E-05,3.26E-05,1,1,3,0,50,1,773373,8,8,8,8,8,154691,0,0,0,11.9,7.9,5,3.330000222,-2.40000003,-0.80000001,-9.674999806,-0.844999983,-7.439999851,-7.474999851,-7.294999854,19.112,12.23200061,-0.674000034,10.51999979,10.0149998,-9.712000388,-11.15150045,810,53,0,1,8,0,1,1,0,0,0,0,0,14,0,1,1,0,0,0,0,0,46990,20,52,53,1,1,0,0,0,0,0,0,0,0,0,1,65,0,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018/339-17:17:31,96,0,0,0,0,0,0,0,91,3058173366,0,40,0,0,0,0,5,0,180,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,43,1,0,597345488.2,1,-3829.884269,-4970.839991,3010.832809,-2.88265854,-1.865864355,-6.74482344,0.349799991,-0.723199982,0.595519985,-0.0032,0.0032,-0.99999997,-42463482.77,-129524944.4,-56148402.38,-224417.8722,-302237.6611,-97255.13754,1,1,1,-0.146411918,0.523837761,0.703973488,0.456704323,0.000135555,0.007766729,0.001294455,5.91E-05,0.003384462,0.000564077,-0.00740087,-0.424038616,-0.070673103,0,0,8,1,1,1,2,1,0.00872,0.499619185,0.083269864,0,1,0,-108.0000027,66.40000166,-1190.00003,1,1,1,3,0,0,1,23,0.003214746,0.00321465,0,0.00454627,0,108,0.260999983,6,0,0,0,0,4,2,2,3,3,3,4,1,0,0,3,-8.82E-06,-1.94E-05,3.37E-05,1,1,3,0,50,1,773408,8,8,8,8,8,154698,0,0,0,11.9,7.9,5,3.345000223,-2.40000003,-0.80000001,-9.594999808,-0.814999984,-7.404999852,-7.474999851,-7.254999855,19.107,12.23200061,-0.670000034,10.49999979,9.9949998,-9.75100039,-11.15150045,845,53,0,1,8,0,1,1,0,0,0,0,0,14,0,1,1,0,0,0,0,0,46991,20,52,53,1,1,0,0,0,0,0,0,0,0,0,1,65,0,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2018/339-17:17:31,96,0,0,0,0,0,0,0,91,3058173366,0,40,0,0,0,0,5,0,180,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,43,1,0,597345488.2,1,-3829.884269,-4970.839991,3010.832809,-2.88265854,-1.865864355,-6.74482344,0.349799991,-0.723199982,0.595519985,-0.0032,0.0032,-0.99999997,-42463482.77,-129524944.4,-56148402.38,-224417.8722,-302237.6611,-97255.13754,1,1,1,-0.146411918,0.523837761,0.703973488,0.456704323,0.000135555,0.007766729,0.001294455,5.91E-05,0.003384462,0.000564077,-0.00740087,-0.424038616,-0.070673103,0,0,8,1,1,1,2,1,0.00872,0.499619185,0.083269864,0,1,0,-108.0000027,66.40000166,-1190.00003,1,1,1,3,0,0,1,23,0.003214746,0.00321465,0,0.00454627,0,108,0.260999983,6,0,0,0,0,4,2,2,3,3,3,4,1,0,0,3,-8.82E-06,-1.94E-05,3.37E-05,1,1,3,0,50,1,773408,8,8,8,8,8,154698,0,0,0,11.9,7.9,5,3.345000223,-2.40000003,-0.80000001,-9.594999808,-0.814999984,-7.404999852,-7.474999851,-7.254999855,19.107,12.23200061,-0.670000034,10.49999979,9.9949998,-9.75100039,-11.15150045,845,53,0,1,8,0,1,1,0,0,0,0,0,14,0,1,1,0,0,0,0,0,46991,20,52,53,1,1,0,0,0,0,0,0,0,0,0,1,65,0,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
